REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Malta","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",33678
"Luxembourg","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",8671531
"Croatia","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",11543681
"Greece","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",16791645
"Cyprus","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",17775500
"Portugal","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",18599547
"Ireland (Eire)","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",39025294
"Bulgaria","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",41845863
"Estonia","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",59487545
"Slovenia","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",63067506
"Denmark","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",69214917
"Romania","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",74882957
"Slovakia","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",118107728
"Hungary","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",124051432
"Austria","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",145423306
"Sweden","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",150299772
"Latvia","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",169925084
"Spain (incl. Canary Islands 'XB' from 1997)","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",199815508
"Czechia","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",290584833
"Lithuania","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",317708467
"Finland","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",328337701
"Belgium (incl. Luxembourg 'LU' -> 1998)","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",333249495
"Poland","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",692019386
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",768571473
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",801007987
"Netherlands","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",829204796
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",2371651384
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",6606455175
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",6617998856
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",8060898016
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Russian Federation (Russia)","Total","EXPORT","Total","Jul. 2021",8060898016
