REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Malta","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",36494
"Cyprus","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",665352
"Luxembourg","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",10593520
"Croatia","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",13000131
"Portugal","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",14615185
"Greece","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",21906516
"Bulgaria","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",39405259
"Ireland (Eire)","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",55321844
"Estonia","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",56618065
"Romania","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",84280588
"Slovenia","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",84462834
"Denmark","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",89372696
"Slovakia","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",100211311
"Hungary","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",155270737
"Latvia","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",170820856
"Austria","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",171818837
"Spain (incl. Canary Islands 'XB' from 1997)","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",216504255
"Sweden","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",229061989
"Lithuania","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",293543931
"Czechia","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",299662488
"Finland","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",336795882
"Belgium (incl. Luxembourg 'LU' -> 1998)","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",399177076
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",429549448
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",674647425
"Poland","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",697886297
"Netherlands","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",728927651
"Germany (incl. German Democratic Republic 'DD' from 1991)","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",2313854601
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",6080071083
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",6093071214
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",7688011268
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Russian Federation (Russia)","Total","EXPORT","Total","Sep. 2021",7688011268
