REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Croatia","Uzbekistan","Total","EXPORT","Total","Jun. 2019",34874
"Portugal","Uzbekistan","Total","EXPORT","Total","Jun. 2019",91573
"Greece","Uzbekistan","Total","EXPORT","Total","Jun. 2019",228803
"Slovakia","Uzbekistan","Total","EXPORT","Total","Jun. 2019",755221
"Estonia","Uzbekistan","Total","EXPORT","Total","Jun. 2019",760944
"Romania","Uzbekistan","Total","EXPORT","Total","Jun. 2019",925993
"Luxembourg","Uzbekistan","Total","EXPORT","Total","Jun. 2019",1193742
"Denmark","Uzbekistan","Total","EXPORT","Total","Jun. 2019",1201527
"Bulgaria","Uzbekistan","Total","EXPORT","Total","Jun. 2019",1284393
"Sweden","Uzbekistan","Total","EXPORT","Total","Jun. 2019",1596743
"United Kingdom","Uzbekistan","Total","EXPORT","Total","Jun. 2019",2413263
"Spain (incl. Canary Islands 'XB' from 1997)","Uzbekistan","Total","EXPORT","Total","Jun. 2019",3072351
"Ireland (Eire)","Uzbekistan","Total","EXPORT","Total","Jun. 2019",3336126
"Latvia","Uzbekistan","Total","EXPORT","Total","Jun. 2019",3906065
"Finland","Uzbekistan","Total","EXPORT","Total","Jun. 2019",4762268
"Slovenia","Uzbekistan","Total","EXPORT","Total","Jun. 2019",5106385
"Czechia","Uzbekistan","Total","EXPORT","Total","Jun. 2019",6199475
"Belgium (incl. Luxembourg 'LU' -> 1998)","Uzbekistan","Total","EXPORT","Total","Jun. 2019",6727322
"Austria","Uzbekistan","Total","EXPORT","Total","Jun. 2019",8609988
"Netherlands","Uzbekistan","Total","EXPORT","Total","Jun. 2019",11257378
"Hungary","Uzbekistan","Total","EXPORT","Total","Jun. 2019",11672981
"Lithuania","Uzbekistan","Total","EXPORT","Total","Jun. 2019",12475153
"Poland","Uzbekistan","Total","EXPORT","Total","Jun. 2019",12644909
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Uzbekistan","Total","EXPORT","Total","Jun. 2019",17669714
"Italy (incl. San Marino 'SM' -> 1993)","Uzbekistan","Total","EXPORT","Total","Jun. 2019",29895928
"Germany (incl. German Democratic Republic 'DD' from 1991)","Uzbekistan","Total","EXPORT","Total","Jun. 2019",66923817
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Uzbekistan","Total","EXPORT","Total","Jun. 2019",176772778
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Uzbekistan","Total","EXPORT","Total","Jun. 2019",176807652
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Uzbekistan","Total","EXPORT","Total","Jun. 2019",212333673
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Uzbekistan","Total","EXPORT","Total","Jun. 2019",214746936
