REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Malta","Georgia","Total","EXPORT","Total","Nov. 2023",35403
"Luxembourg","Georgia","Total","EXPORT","Total","Nov. 2023",83282
"Cyprus","Georgia","Total","EXPORT","Total","Nov. 2023",143503
"Slovenia","Georgia","Total","EXPORT","Total","Nov. 2023",882899
"Estonia","Georgia","Total","EXPORT","Total","Nov. 2023",1076558
"Portugal","Georgia","Total","EXPORT","Total","Nov. 2023",1219412
"Ireland (Eire)","Georgia","Total","EXPORT","Total","Nov. 2023",1392439
"Sweden","Georgia","Total","EXPORT","Total","Nov. 2023",1473482
"Croatia","Georgia","Total","EXPORT","Total","Nov. 2023",1489208
"Finland","Georgia","Total","EXPORT","Total","Nov. 2023",1524083
"Slovakia","Georgia","Total","EXPORT","Total","Nov. 2023",2015177
"Denmark","Georgia","Total","EXPORT","Total","Nov. 2023",2742325
"Latvia","Georgia","Total","EXPORT","Total","Nov. 2023",5700537
"Hungary","Georgia","Total","EXPORT","Total","Nov. 2023",6614266
"Greece","Georgia","Total","EXPORT","Total","Nov. 2023",7989164
"Belgium (incl. Luxembourg 'LU' -> 1998)","Georgia","Total","EXPORT","Total","Nov. 2023",8670594
"Spain (incl. Canary Islands 'XB' from 1997)","Georgia","Total","EXPORT","Total","Nov. 2023",9827442
"Lithuania","Georgia","Total","EXPORT","Total","Nov. 2023",10829567
"Romania","Georgia","Total","EXPORT","Total","Nov. 2023",17002416
"Netherlands","Georgia","Total","EXPORT","Total","Nov. 2023",19654387
"Austria","Georgia","Total","EXPORT","Total","Nov. 2023",21001763
"Czechia","Georgia","Total","EXPORT","Total","Nov. 2023",24269766
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Georgia","Total","EXPORT","Total","Nov. 2023",25762653
"Poland","Georgia","Total","EXPORT","Total","Nov. 2023",31787282
"Italy (incl. San Marino 'SM' -> 1993)","Georgia","Total","EXPORT","Total","Nov. 2023",34909431
"Bulgaria","Georgia","Total","EXPORT","Total","Nov. 2023",60233460
"Germany (incl. German Democratic Republic 'DD' from 1991)","Georgia","Total","EXPORT","Total","Nov. 2023",81207585
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Georgia","Total","EXPORT","Total","Nov. 2023",235415087
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Georgia","Total","EXPORT","Total","Nov. 2023",235415087
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Georgia","Total","EXPORT","Total","Nov. 2023",379538084
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Georgia","Total","EXPORT","Total","Nov. 2023",379538084
