REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Cyprus","Georgia","Total","EXPORT","Total","Feb. 2020",9373
"Luxembourg","Georgia","Total","EXPORT","Total","Feb. 2020",22714
"Estonia","Georgia","Total","EXPORT","Total","Feb. 2020",211808
"Croatia","Georgia","Total","EXPORT","Total","Feb. 2020",463130
"Ireland (Eire)","Georgia","Total","EXPORT","Total","Feb. 2020",622662
"Sweden","Georgia","Total","EXPORT","Total","Feb. 2020",745774
"Slovakia","Georgia","Total","EXPORT","Total","Feb. 2020",832946
"Denmark","Georgia","Total","EXPORT","Total","Feb. 2020",990942
"Portugal","Georgia","Total","EXPORT","Total","Feb. 2020",1248631
"Finland","Georgia","Total","EXPORT","Total","Feb. 2020",1465592
"Slovenia","Georgia","Total","EXPORT","Total","Feb. 2020",1936292
"Latvia","Georgia","Total","EXPORT","Total","Feb. 2020",2859051
"Lithuania","Georgia","Total","EXPORT","Total","Feb. 2020",3399218
"Greece","Georgia","Total","EXPORT","Total","Feb. 2020",3805184
"Hungary","Georgia","Total","EXPORT","Total","Feb. 2020",4572029
"Belgium (incl. Luxembourg 'LU' -> 1998)","Georgia","Total","EXPORT","Total","Feb. 2020",5433977
"Austria","Georgia","Total","EXPORT","Total","Feb. 2020",5937070
"Spain (incl. Canary Islands 'XB' from 1997)","Georgia","Total","EXPORT","Total","Feb. 2020",6302446
"Czechia","Georgia","Total","EXPORT","Total","Feb. 2020",6447893
"Romania","Georgia","Total","EXPORT","Total","Feb. 2020",7490320
"Netherlands","Georgia","Total","EXPORT","Total","Feb. 2020",9575395
"Bulgaria","Georgia","Total","EXPORT","Total","Feb. 2020",11192559
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Georgia","Total","EXPORT","Total","Feb. 2020",12475500
"Poland","Georgia","Total","EXPORT","Total","Feb. 2020",12964520
"Italy (incl. San Marino 'SM' -> 1993)","Georgia","Total","EXPORT","Total","Feb. 2020",17746124
"Germany (incl. German Democratic Republic 'DD' from 1991)","Georgia","Total","EXPORT","Total","Feb. 2020",32922885
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Georgia","Total","EXPORT","Total","Feb. 2020",106806868
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Georgia","Total","EXPORT","Total","Feb. 2020",107269998
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Georgia","Total","EXPORT","Total","Feb. 2020",151674035
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Georgia","Total","EXPORT","Total","Feb. 2020",151674035
