REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Cyprus","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",13
"Portugal","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",193
"Slovenia","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",901
"Denmark","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",1350
"Spain (incl. Canary Islands 'XB' from 1997)","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",1395
"Bulgaria","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",2751
"Ireland (Eire)","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",5508
"Sweden","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",16656
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",22953
"Slovakia","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",31025
"Croatia","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",40796
"Austria","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",55638
"Czechia","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",56930
"Belgium (incl. Luxembourg 'LU' -> 1998)","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",57846
"Romania","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",76318
"Lithuania","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",123459
"Estonia","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",130454
"Netherlands","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",208335
"Poland","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",212179
"Latvia","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",620555
"Germany (incl. German Democratic Republic 'DD' from 1991)","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",1375354
"Italy (incl. San Marino 'SM' -> 1993)","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",2139584
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",4814009
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",4814009
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",5180193
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Kyrgyzstan","Total","IMPORT","Total","Jul. 2023",5180193
