REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Portugal","Uzbekistan","Total","EXPORT","Total","Aug. 2019",11348
"Croatia","Uzbekistan","Total","EXPORT","Total","Aug. 2019",14828
"Cyprus","Uzbekistan","Total","EXPORT","Total","Aug. 2019",23000
"Luxembourg","Uzbekistan","Total","EXPORT","Total","Aug. 2019",102702
"Greece","Uzbekistan","Total","EXPORT","Total","Aug. 2019",156372
"Malta","Uzbekistan","Total","EXPORT","Total","Aug. 2019",522316
"Estonia","Uzbekistan","Total","EXPORT","Total","Aug. 2019",950340
"Romania","Uzbekistan","Total","EXPORT","Total","Aug. 2019",1072242
"Ireland (Eire)","Uzbekistan","Total","EXPORT","Total","Aug. 2019",1264319
"Spain (incl. Canary Islands 'XB' from 1997)","Uzbekistan","Total","EXPORT","Total","Aug. 2019",1286635
"United Kingdom","Uzbekistan","Total","EXPORT","Total","Aug. 2019",1437911
"Denmark","Uzbekistan","Total","EXPORT","Total","Aug. 2019",1527075
"Sweden","Uzbekistan","Total","EXPORT","Total","Aug. 2019",1602826
"Slovenia","Uzbekistan","Total","EXPORT","Total","Aug. 2019",1754505
"Bulgaria","Uzbekistan","Total","EXPORT","Total","Aug. 2019",2063203
"Finland","Uzbekistan","Total","EXPORT","Total","Aug. 2019",2401881
"Slovakia","Uzbekistan","Total","EXPORT","Total","Aug. 2019",2636596
"Latvia","Uzbekistan","Total","EXPORT","Total","Aug. 2019",5978653
"Austria","Uzbekistan","Total","EXPORT","Total","Aug. 2019",6381281
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Uzbekistan","Total","EXPORT","Total","Aug. 2019",8484353
"Hungary","Uzbekistan","Total","EXPORT","Total","Aug. 2019",8602124
"Belgium (incl. Luxembourg 'LU' -> 1998)","Uzbekistan","Total","EXPORT","Total","Aug. 2019",9428298
"Czechia","Uzbekistan","Total","EXPORT","Total","Aug. 2019",9867348
"Poland","Uzbekistan","Total","EXPORT","Total","Aug. 2019",10335502
"Netherlands","Uzbekistan","Total","EXPORT","Total","Aug. 2019",11787554
"Lithuania","Uzbekistan","Total","EXPORT","Total","Aug. 2019",20022924
"Italy (incl. San Marino 'SM' -> 1993)","Uzbekistan","Total","EXPORT","Total","Aug. 2019",20396514
"Germany (incl. German Democratic Republic 'DD' from 1991)","Uzbekistan","Total","EXPORT","Total","Aug. 2019",54391380
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Uzbekistan","Total","EXPORT","Total","Aug. 2019",147980971
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Uzbekistan","Total","EXPORT","Total","Aug. 2019",147995799
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Uzbekistan","Total","EXPORT","Total","Aug. 2019",183066119
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Uzbekistan","Total","EXPORT","Total","Aug. 2019",184504030
