REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Chypre","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",9766
"Luxembourg","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",42182
"Grèce","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",92775
"Croatie","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",120955
"Portugal","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",150337
"Irlande (Eire)","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",163245
"Estonie","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",853051
"Slovaquie","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",1127582
"Bulgarie","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",1187605
"Danemark","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",1405879
"Roumanie","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",1425278
"Suède","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",1666582
"Belgique (incl. Luxembourg 'LU' -> 1998)","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",3541704
"Tchéquie","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",4133722
"Espagne (incl. Iles Canaries 'XB' depuis 1997)","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",4151769
"Autriche","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",4532830
"Finlande","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",4620323
"Lettonie","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",4721289
"Slovénie","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",5567693
"Hongrie","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",8937451
"Pays-Bas","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",10507709
"Lituanie","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",13616988
"France (incl. Saint-Barthélemy 'BL' -> 2012; incl. Guyane française 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' depuis 1997; incl. Mayotte 'YT' depuis 2014)","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",14038733
"Pologne","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",14132317
"Italie (incl. Saint-Marin 'SM' -> 1993)","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",24914424
"Allemagne (incl. République démocratique allemande 'DD' depuis 1991)","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",47667272
"Zone euro (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",140319672
"Zone euro - 20 pays (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",140440627
"Union européenne (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",173329461
"Union européenne - 27 pays (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Uzbekistan","Total","EXPORTATION","Total","Apr. 2021",173329461
