REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
Cyprus,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,1637
Malta,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,24777
Portugal,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,238024
Greece,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,313921
Luxembourg,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,610666
Croatia,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,1122072
Bulgaria,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,1484594
Slovakia,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,1727025
Estonia,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,3336482
Denmark,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,3793459
Ireland (Eire),Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,4348969
Sweden,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,5420467
Latvia,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,6253524
Romania,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,6559606
Hungary,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,8071296
Slovenia,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,9240405
Finland,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,13809753
Belgium (incl. Luxembourg 'LU' -> 1998),Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,13915455
Spain (incl. Canary Islands 'XB' from 1997),Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,14764002
Austria,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,15308550
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)",Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,24406330
Czechia,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,24746984
United Kingdom,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,34226293
Lithuania,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,40364048
Poland,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,44516874
Netherlands,Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,49466688
Italy (incl. San Marino 'SM' -> 1993),Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,53667794
Germany (incl. German Democratic Republic 'DD' from 1991),Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,108568497
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)",Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,360366547
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)",Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,361488619
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,456081899
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)",Kazakhstan,TOTAL-Total,2-EXPORT,T-Total,May. 2019,490308192
