REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Malta","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",317
"Cyprus","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",70541
"Luxembourg","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",208613
"Portugal","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",344993
"Estonia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",548124
"Greece","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",978250
"Croatia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",1152900
"Slovakia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",1305214
"Denmark","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",2222579
"Ireland (Eire)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",2649690
"Bulgaria","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",2659334
"Romania","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",7007473
"Hungary","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",7602642
"Spain (incl. Canary Islands 'XB' from 1997)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",7823308
"Sweden","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",8880267
"Latvia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",11549902
"Slovenia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",12521617
"Finland","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",15283140
"Belgium (incl. Luxembourg 'LU' -> 1998)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",15731213
"Austria","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",16453853
"Czechia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",29370693
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",35299887
"United Kingdom","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",38461453
"Lithuania","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",39692708
"Netherlands","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",43854475
"Poland","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",51862936
"Italy (incl. San Marino 'SM' -> 1993)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",61215528
"Germany (incl. German Democratic Republic 'DD' from 1991)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",89242666
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",354774039
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",355926939
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",465532863
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201910-Oct. 2019",503994316
