REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Malta","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",32793
"Luxembourg","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",104344
"Cyprus","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",130567
"Portugal","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",361983
"Croatia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",598454
"Greece","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",714715
"Slovakia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",971619
"Bulgaria","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",1975781
"Ireland (Eire)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",2435330
"Estonia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",2810012
"Slovenia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",3386749
"Romania","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",4098948
"Denmark","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",4267273
"Latvia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",5476192
"Spain (incl. Canary Islands 'XB' from 1997)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",6456934
"Hungary","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",7006688
"Sweden","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",8246311
"Finland","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",12408685
"Belgium (incl. Luxembourg 'LU' -> 1998)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",14001770
"Austria","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",19446700
"United Kingdom","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",22497583
"Czechia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",24087868
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",28974487
"Lithuania","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",33995578
"Netherlands","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",41742353
"Poland","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",43320254
"Italy (incl. San Marino 'SM' -> 1993)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",73146887
"Germany (incl. German Democratic Republic 'DD' from 1991)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",108518245
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",355115943
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",355714397
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",448717520
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201904-Apr. 2019",471215103
