REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Cyprus","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",52650
"Luxembourg","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",249422
"Portugal","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",313854
"Estonia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",519071
"Croatia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",549456
"Greece","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",820065
"Bulgaria","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",1642360
"Ireland (Eire)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",1801598
"Denmark","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",2530016
"Slovenia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",3747721
"Slovakia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",4288659
"Latvia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",7328059
"Finland","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",7589350
"Hungary","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",7711719
"Romania","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",9074452
"Sweden","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",9139136
"Austria","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",9194208
"Spain (incl. Canary Islands 'XB' from 1997)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",9998885
"Belgium (incl. Luxembourg 'LU' -> 1998)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",11593364
"United Kingdom","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",33630595
"Lithuania","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",33833204
"Czechia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",36640307
"Poland","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",41207461
"Netherlands","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",49644937
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",50131685
"Italy (incl. San Marino 'SM' -> 1993)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",109451396
"Germany (incl. German Democratic Republic 'DD' from 1991)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",231465451
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",532023579
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",532573035
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",640518486
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","201909-Sep. 2019",674149081
