REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Cyprus","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",359196
"Luxembourg","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",765283
"Portugal","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",1137615
"Greece","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",2421117
"Croatia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",2788253
"Ireland (Eire)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",5097374
"Denmark","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",5640062
"Romania","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",6786061
"Bulgaria","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",7192118
"Slovakia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",8218939
"Slovenia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",10885960
"Estonia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",12364296
"Hungary","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",15378150
"Spain (incl. Canary Islands 'XB' from 1997)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",17112443
"Finland","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",19948868
"Sweden","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",20509338
"Latvia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",23593894
"Austria","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",25282580
"Belgium (incl. Luxembourg 'LU' -> 1998)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",42390203
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",53391190
"Czechia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",58872429
"Netherlands","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",72415481
"Lithuania","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",72684866
"Italy (incl. San Marino 'SM' -> 1993)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",87028661
"Poland","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",136204313
"Germany (incl. German Democratic Republic 'DD' from 1991)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",264326206
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",722212425
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",722212425
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",972794896
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202304-Apr. 2023",972794896
