REPORTER,PARTNER,PRODUCT,FLOW,STAT_PROCEDURE,PERIOD,VALUE_IN_EUR
"Malta","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",23693
"Cyprus","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",89803
"Greece","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",1340537
"Portugal","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",1387956
"Croatia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",2623110
"Luxembourg","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",3777417
"Estonia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",4232488
"Bulgaria","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",6012058
"Ireland (Eire)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",6450559
"Slovakia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",8282305
"Finland","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",9028734
"Latvia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",10444482
"Romania","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",11664945
"Denmark","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",13798637
"Sweden","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",16377885
"Slovenia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",16839405
"Lithuania","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",23664396
"Austria","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",27008313
"Hungary","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",27252055
"Spain (incl. Canary Islands 'XB' from 1997)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",47883133
"Czechia","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",51214372
"Belgium (incl. Luxembourg 'LU' -> 1998)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",68493853
"Netherlands","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",77534658
"Poland","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",84678133
"Italy (incl. San Marino 'SM' -> 1993)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",98173287
"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",207198854
"Germany (incl. German Democratic Republic 'DD' from 1991)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",244602107
"Euro area (AT-01/1999, BE-01/1999, CY-01/2008, DE-01/1999, EE-01/2011, ES-01/1999, FI-01/1999, FR-01/1999, GR-01/2001, HR-01/2023, IE-01/1999, IT-01/1999, LT-01/2015, LU-01/1999, LV-01/2014, MT-01/2008, NL-01/1999, PT-01/1999, SI-01/2007, SK-01/2009)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",859079090
"Euro area - 20 countries (AT, BE, CY, DE, EE, ES, FI, FR, GR, HR, IE, IT, LT, LU, LV, MT, NL, PT, SI, SK)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",859079090
"European Union (AT-01/1995, BE-01/1958, BG-01/2007, CY-05/2004, CZ-05/2004, DE-01/1958, DK-01/1973, EE-05/2004, ES-01/1986, FI-01/1995, FR-01/1958, GB-01/1973->01/2020, GR-01/1981, HR-07/2013, HU-05/2004, IE-01/1973, IT-01/1958, LT-05/2004, LU-01/1958, LV-05/2004, MT-05/2004, NL-01/1958, PL-05/2004, PT-01/1986, RO-01/2007, SE-01/1995, SI-05/2004, SK-05/2004)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",1070077175
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)","Kazakhstan","TOTAL-Total","2-EXPORT","T-Total","202406-Jun. 2024",1070077175
